,timestamp,duration,play_pattern_name,team_name,location,player_id,player_name,under_pressure,shot_end_location,shot_outcome_name,shot_body_part_name,shot_technique_name,shot_freeze_frame,shot_first_time,match_id,onevone,match_date,home_team_home_team_name,away_team_away_team_name
387,00:25:11.505,0.782525,From Throw In,Wolverhampton Wanderers,"[115.1, 51.6]",11333.0,Adama Traoré Diarra,,"[119.0, 42.8, 0.5]",Saved,Right Foot,Normal,"[{'location': [104.3, 57.7], 'player': {'id': 5568, 'name': 'Raúl Alonso Jiménez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.9, 33.6], 'player': {'id': 9929, 'name': 'Diogo José Teixeira da Silva'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [100.2, 50.1], 'player': {'id': 10965, 'name': 'Jeff Hendrick'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.6, 48.8], 'player': {'id': 3628, 'name': 'James Tarkowski'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 48.2], 'player': {'id': 3663, 'name': 'Ben Mee'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 54.0], 'player': {'id': 3627, 'name': 'Charlie Taylor'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 42.6], 'player': {'id': 3291, 'name': 'Joe Hart'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.5, 50.3], 'player': {'id': 3462, 'name': 'Jack Cork'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.8, 37.9], 'player': {'id': 3643, 'name': 'Phil Bardsley'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,14323,True,2018-09-16,Wolverhampton Wanderers,Burnley
388,00:11:52.329,1.7198,Regular Play,Newcastle United,"[100.0, 43.0]",12603.0,Miguel Ángel Almirón Rejala,,"[119.0, 35.8, 1.0]",Post,Left Foot,Lob,"[{'location': [87.0, 63.0], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [85.0, 56.0], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.0, 52.0], 'player': {'id': 2965, 'name': 'Christopher Schindler'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 48.0], 'player': {'id': 3298, 'name': 'Tom Smith'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 42.0], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,14536,True,2019-02-23,Newcastle United,Huddersfield Town
389,00:30:10.321,0.808,Regular Play,West Ham United,"[114.6, 27.9]",10289.0,Robert Snodgrass,,"[120.0, 35.6, 0.5]",Off T,Left Foot,Half Volley,"[{'location': [100.0, 17.6], 'player': {'id': 3062, 'name': 'Aaron Cresswell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.7, 28.3], 'player': {'id': 3388, 'name': 'Jack Wilshere'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.2, 37.4], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.2, 47.2], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.8, 40.5], 'player': {'id': 9928, 'name': 'Conor Coady'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.5, 37.5], 'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.6, 29.5], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 20.4], 'player': {'id': 9925, 'name': 'Matt Doherty'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.6, 25.7], 'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.5, 24.8], 'player': {'id': 9929, 'name': 'Diogo José Teixeira da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.7, 50.2], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.7, 47.0], 'player': {'id': 9933, 'name': 'Willy Boly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.2, 40.2], 'player': {'id': 9927, 'name': 'Rúben Diogo Da Silva Neves'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",True,14309,True,2018-09-01,West Ham United,Wolverhampton Wanderers
390,00:28:38.065,0.392,Regular Play,Newcastle United,"[114.1, 44.1]",3658.0,DeAndre Yedlin,,"[120.0, 40.4, 0.7]",Goal,Right Foot,Normal,"[{'location': [112.4, 23.5], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 34.8], 'player': {'id': 3666, 'name': 'Robert Kenedy Nunes do Nascimento'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.3, 39.8], 'player': {'id': 3274, 'name': 'Mohamed Diamé'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [95.4, 22.0], 'player': {'id': 3076, 'name': 'Ayoze Pérez Gutiérrez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [112.7, 44.7], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.2, 33.6], 'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.7, 30.4], 'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 26.6], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.8, 41.2], 'player': {'id': 3067, 'name': 'Ederson Santana de Moraes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.5, 34.6], 'player': {'id': 3261, 'name': 'Benjamin Mendy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.4, 39.0], 'player': {'id': 3233, 'name': 'Raheem Shaquille Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.7, 30.6], 'player': {'id': 3054, 'name': 'Fernando Luiz Rosa'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",True,14310,True,2018-09-01,Manchester City,Newcastle United
391,00:16:45.259,0.5172,Regular Play,Manchester City,"[115.0, 25.0]",3064.0,David Josué Jiménez Silva,True,"[119.0, 40.1, 2.0]",Saved,Left Foot,Normal,"[{'location': [114.0, 34.0], 'player': {'id': 3266, 'name': 'Christian Kabasele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 46.0], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 48.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [98.0, 42.0], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.0, 19.0], 'player': {'id': 3233, 'name': 'Raheem Shaquille Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 43.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.0, 41.0], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 44.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 27.0], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 19.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 21.0], 'player': {'id': 3269, 'name': 'Francisco Femenía Far'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.0, 27.0], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [99.0, 23.0], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",True,14572,True,2019-03-09,Manchester City,Watford
392,00:00:39.849,1.9304,From Goal Kick,Manchester City,"[109.0, 31.0]",3233.0,Raheem Shaquille Sterling,,"[120.0, 44.0, 1.7]",Goal,Left Foot,Normal,"[{'location': [102.0, 46.0], 'player': {'id': 3683, 'name': 'Tom Cleverley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.0, 74.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.0, 31.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 35.0], 'player': {'id': 3266, 'name': 'Christian Kabasele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 34.0], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 61.0], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [76.0, 33.0], 'player': {'id': 3453, 'name': 'Andre Gray'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [83.0, 58.0], 'player': {'id': 6918, 'name': 'Isaac Ajayi Success'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [91.0, 39.0], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [83.0, 38.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [77.0, 21.0], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 51.0], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 28.0], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.0, 24.0], 'player': {'id': 3269, 'name': 'Francisco Femenía Far'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 32.0], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 35.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",True,14572,True,2019-03-09,Manchester City,Watford
393,00:33:32.767,0.283,From Counter,Manchester City,"[111.0, 56.0]",3193.0,Bernardo Mota Veiga de Carvalho e Silva,,"[115.0, 37.6, 1.8]",Saved,Left Foot,Lob,"[{'location': [115.0, 49.0], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 50.0], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 45.0], 'player': {'id': 3266, 'name': 'Christian Kabasele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [91.0, 32.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.0, 51.0], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.0, 60.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 33.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",True,14572,True,2019-03-09,Manchester City,Watford
394,00:33:42.887,0.86384,From Counter,Manchester City,"[113.0, 27.0]",3053.0,Leroy Sané,,"[120.0, 34.4, 2.4]",Off T,Left Foot,Normal,"[{'location': [117.0, 34.0], 'player': {'id': 4053, 'name': 'Ben Foster'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.0, 18.0], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.0, 26.0], 'player': {'id': 3064, 'name': 'David Josué Jiménez Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 54.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.0, 29.0], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.0, 33.0], 'player': {'id': 3726, 'name': 'Gerard Deulofeu Lázaro'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 14, 'name': 'Center Midfield'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 45.0], 'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 33.0], 'player': {'id': 3237, 'name': 'Sergio Leonel Agüero del Castillo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.0, 34.0], 'player': {'id': 3266, 'name': 'Christian Kabasele'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 34.0], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 26.0], 'player': {'id': 3650, 'name': 'Daryl Janmaat'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",True,14572,True,2019-03-09,Manchester City,Watford
395,00:15:14.819,1.421,Regular Play,West Ham United,"[106.0, 36.0]",3325.0,Marko Arnautović,,"[115.0, 40.1, 1.9]",Saved,Right Foot,Lob,"[{'location': [86.0, 27.0], 'player': {'id': 9915, 'name': 'Bruno Écuélé Manga'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.0, 31.0], 'player': {'id': 5515, 'name': 'Aron Einar Gunnarsson'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.0, 42.0], 'player': {'id': 9912, 'name': 'Souleymane Bamba'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.0, 53.0], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.0, 67.0], 'player': {'id': 3349, 'name': 'Michail Antonio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.0, 35.0], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.0, 39.0], 'player': {'id': 9911, 'name': 'Joe Bennett'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.0, 35.0], 'player': {'id': 9924, 'name': 'Sean Morrison'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 19.0], 'player': {'id': 9922, 'name': 'David Junior Hoilett'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [93.0, 10.0], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [90.0, 44.0], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 40.0], 'player': {'id': 9920, 'name': 'Neil Leonard Dula Etheridge'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",True,14419,True,2018-12-04,West Ham United,Cardiff City
396,00:13:18.222,0.5454,From Throw In,Brighton & Hove Albion,"[110.0, 30.0]",5239.0,Alireza Jahanbakhsh,,"[118.0, 38.3, 0.3]",Saved,Right Foot,Normal,"[{'location': [106.0, 19.0], 'player': {'id': 6731, 'name': 'Florin Andone'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.0, 20.0], 'player': {'id': 8960, 'name': 'Bernardo Fernandes da Silva Junior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [118.0, 39.0], 'player': {'id': 3322, 'name': 'Jonas Lössl'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 21.0], 'player': {'id': 8358, 'name': 'Juninho Bacuna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 24.0], 'player': {'id': 2965, 'name': 'Christopher Schindler'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 25.0], 'player': {'id': 3281, 'name': 'Aaron Mooy'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.0, 17.0], 'player': {'id': 4006, 'name': 'Karlan Grant'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [106.0, 49.0], 'player': {'id': 13206, 'name': 'Erik Durm'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 32.0], 'player': {'id': 11416, 'name': 'Jon Gorenc Stankovič'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 36.0], 'player': {'id': 3452, 'name': 'Terence Kongolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,14559,True,2019-03-02,Brighton & Hove Albion,Huddersfield Town
397,00:40:00.192,0.752742,From Counter,Southampton,"[112.0, 43.0]",3328.0,James Ward-Prowse,,"[120.0, 42.6, 0.9]",Goal,Right Foot,Normal,"[{'location': [111.0, 43.0], 'player': {'id': 9604, 'name': 'Joe Bryan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 39.0], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 10279, 'name': 'Kevin McDonald'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 32.0], 'player': {'id': 12259, 'name': 'Denis Odoi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 31.0], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.0, 40.0], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.0, 28.0], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.0, 26.0], 'player': {'id': 20045, 'name': 'Ryan Bertrand'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.0, 40.0], 'player': {'id': 3966, 'name': 'Charlie Austin'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",True,14553,True,2019-02-27,Southampton,Fulham
398,00:00:22.526,0.441489,From Kick Off,Fulham,"[112.0, 28.0]",4269.0,Aleksandar Mitrović,,"[120.0, 34.6, 3.4]",Off T,Left Foot,Normal,"[{'location': [119.0, 40.0], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.0, 15.0], 'player': {'id': 9604, 'name': 'Joe Bryan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [89.0, 21.0], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.0, 27.0], 'player': {'id': 3272, 'name': 'Oriol Romeu Vidal'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 40.0], 'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 31.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 31.0], 'player': {'id': 3300, 'name': 'Maya Yoshida'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.0, 29.0], 'player': {'id': 22117, 'name': 'Yan Valery'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [105.0, 34.0], 'player': {'id': 16441, 'name': 'Ryan Guno Babel'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.0, 35.0], 'player': {'id': 10284, 'name': 'Tom Cairney'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.0, 25.0], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,14553,True,2019-02-27,Southampton,Fulham
399,00:31:33.451,1.05708,From Free Kick,Southampton,"[110.0, 56.0]",3842.0,Shane Long,,"[119.0, 33.7, 2.0]",Off T,Right Foot,Normal,"[{'location': [106.0, 58.0], 'player': {'id': 22117, 'name': 'Yan Valery'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [97.0, 50.0], 'player': {'id': 3286, 'name': 'Nathan Redmond'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.0, 66.0], 'player': {'id': 3328, 'name': 'James Ward-Prowse'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [117.0, 43.0], 'player': {'id': 6823, 'name': 'Sergio Rico González'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.0, 62.0], 'player': {'id': 10282, 'name': 'Kouassi Ryan Sessegnon'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 65.0], 'player': {'id': 9604, 'name': 'Joe Bryan'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 54.0], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 52.0], 'player': {'id': 3141, 'name': 'André-Frank Zambo Anguissa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [110.0, 46.0], 'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 42.0], 'player': {'id': 12259, 'name': 'Denis Odoi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",True,14553,True,2019-02-27,Southampton,Fulham
